Key,ShortKey,Source,Row,Module,Field,Character,CN,EN
Event_7162_ChoiceDesc1,azUn,s事件_Event_A.csv,852,Event,ChoiceDesc1,,【挥手驱赶】从3张指令卡中选择1张获得高级刻印：「(EnchantConfig.Arg1)」，感染「(Skill.Arg2)」,"[Wave Away] Engrave the Orison ""(EnchantConfig.Arg1)"" on 1 of 3 Command cards, but develop ""(Skill.Arg2)""."
Event_7162_ChoiceDesc2,azUo,s事件_Event_A.csv,852,Event,ChoiceDesc2,,【任由停留】获得白银造物「(RelicConfig.Arg1)」，感染「(Skill.Arg2)」,"[Let It Stay] Acquire the Silver Relic ""(RelicConfig.Arg1)"", but develop ""(Skill.Arg2)""."
Event_7162_ChoiceDesc3,azUp,s事件_Event_A.csv,852,Event,ChoiceDesc3,,【离开】获得25黑印,[Leave] Acquire 25 Black Sigils
Event_91467_ChoiceDesc1,byOZ,s事件_Event_A.csv,855,Event,ChoiceDesc1,,【割开手掌】从3张指令卡中选择1张获得高级刻印：「(EnchantConfig.Arg1)」，感染「(Skill.Arg2)」,"[Sever the Palm] Engrave the Orison ""(EnchantConfig.Arg1)"" on 1 of 3 Command cards, but develop ""(Skill.Arg2)""."
Event_91467_ChoiceDesc2,byPa,s事件_Event_A.csv,855,Event,ChoiceDesc2,,【接受生长】获得白银造物「(RelicConfig.Arg1)」，感染「(Skill.Arg2)」,"[Accept Growth] Acquire the Silver Relic ""(RelicConfig.Arg1)"", but develop ""(Skill.Arg2)""."
Event_91467_ChoiceDesc3,byPb,s事件_Event_A.csv,855,Event,ChoiceDesc3,,【离开】获得25黑印,[Leave] Acquire 25 Black Sigils
Event_7547_ChoiceDesc1,aBRD,s事件_Event_A.csv,858,Event,ChoiceDesc1,,【接受幻觉】从3张指令卡中选择1张获得高级刻印：「(EnchantConfig.Arg1)」，感染「(Skill.Arg2)」,"[Accept the Illusion] Engrave the Orison ""(EnchantConfig.Arg1)"" on 1 of 3 Command cards, but develop ""(Skill.Arg2)""."
Event_7547_ChoiceDesc2,aBRE,s事件_Event_A.csv,858,Event,ChoiceDesc2,,【否认幻觉】获得白银造物「(RelicConfig.Arg1)」，感染「(Skill.Arg2)」,"[Deny the Illusion] Acquire the Silver Relic ""(RelicConfig.Arg1)"", but develop ""(Skill.Arg2)""."
Event_7547_ChoiceDesc3,aBRF,s事件_Event_A.csv,858,Event,ChoiceDesc3,,【离开】获得25黑印,[Leave] Acquire 25 Black Sigils
Event_7164_ChoiceDesc1,azUL,s事件_Event_A.csv,861,Event,ChoiceDesc1,,【任由停留】从3张指令卡中选择1张获得高级刻印：「(EnchantConfig.Arg1)」，感染「(Skill.Arg2)」,"[Stay] Engrave the Orison ""(EnchantConfig.Arg1)"" on 1 of 3 Command cards, but develop ""(Skill.Arg2)""."
Event_7164_ChoiceDesc2,azUM,s事件_Event_A.csv,861,Event,ChoiceDesc2,,【挥手驱赶】获得白银造物「(RelicConfig.Arg1)」，感染「(Skill.Arg2)」,"[Waving Away] Acquire the Silver Relic ""(RelicConfig.Arg1)"", but develop ""(Skill.Arg2)""."
Event_7164_ChoiceDesc3,azUN,s事件_Event_A.csv,861,Event,ChoiceDesc3,,【迎接蝴蝶】获得25黑印,[Welcome the Butterflies] Acquire 25 Black Sigils
Event_7279_ChoiceDesc1,aAuD,s事件_Event_A.csv,865,Event,ChoiceDesc1,,【放飞蝴蝶】从3张指令卡中选择1张获得高级刻印：「(EnchantConfig.Arg1)」，感染「(Skill.Arg2)」,"[Release Butterfly] Engrave the Orison ""(EnchantConfig.Arg1)"" on 1 of 3 Command cards, but develop ""(Skill.Arg2)""."
Event_7279_ChoiceDesc2,aAuE,s事件_Event_A.csv,865,Event,ChoiceDesc2,,【成为蝴蝶】获得白银造物「(RelicConfig.Arg1)」，感染「(Skill.Arg2)」,"[Become a Butterfly] Acquire the Silver Relic ""(RelicConfig.Arg1)"", but develop ""(Skill.Arg2)""."
Event_7279_ChoiceDesc3,aAuF,s事件_Event_A.csv,865,Event,ChoiceDesc3,,【吞回肚子】获得25黑印,[Swallow Back] Acquire 25 Black Sigils
Event_35896_ChoiceDesc1,awCz,s事件_Event_A.csv,869,Event,ChoiceDesc1,,【阅读前人的路】从3张指令卡中选择1张获得高级刻印：「(EnchantConfig.Arg1)」，感染「(Skill.Arg2)」,"[Read Predecessors' Path] Engrave the Orison ""(EnchantConfig.Arg1)"" on 1 of 3 Command cards, but develop ""(Skill.Arg2)""."
Event_35896_ChoiceDesc2,awCA,s事件_Event_A.csv,869,Event,ChoiceDesc2,,【书写自己的路】获得白银造物「(RelicConfig.Arg1)」，感染「(Skill.Arg2)」,"[Write Your Own Path] Acquire the Silver Relic ""(RelicConfig.Arg1)"", but develop ""(Skill.Arg2)""."
Event_35896_ChoiceDesc3,awCB,s事件_Event_A.csv,869,Event,ChoiceDesc3,,【目视黑暗】获得25黑印,[Stare into Darkness] Acquire 25 Black Sigils
Event_7007_ChoiceDesc1,azkn,s事件_Event_A.csv,873,Event,ChoiceDesc1,,【接起电话】获得3选1高级刻印,[Answer the Phone] Engrave 1 out of 3 Adv. Orisons
Event_7007_ChoiceDesc2,azko,s事件_Event_A.csv,873,Event,ChoiceDesc2,,【无视铃声】获得黄金造物「(RelicConfig.Arg1)」，感染「(Skill.Arg2)」,"[Ignore Bell] Acquire the Golden Relic ""(RelicConfig.Arg1)"", but develop ""(Skill.Arg2)""."
Event_7007_ChoiceDesc3,azkp,s事件_Event_A.csv,873,Event,ChoiceDesc3,,【离开】获得50黑印,[Leave] Acquire 50 Black Sigils
Event_91484_ChoiceDesc1,byQi,s事件_Event_A.csv,876,Event,ChoiceDesc1,,【无视铃声】获得3选1高级刻印,[Ignore the Ring] Engrave 1 out of 3 Adv. Orisons
Event_91484_ChoiceDesc2,byQj,s事件_Event_A.csv,876,Event,ChoiceDesc2,,【拿起听筒】获得黄金造物「(RelicConfig.Arg1)」，感染「(Skill.Arg2)」,"[Pick up the Receiver] Acquire the Golden Relic ""(RelicConfig.Arg1)"", but develop ""(Skill.Arg2)""."
Event_91484_ChoiceDesc3,byQk,s事件_Event_A.csv,876,Event,ChoiceDesc3,,【离开】获得50黑印,[Leave] Acquire 50 Black Sigils
Event_7183_ChoiceDesc1,azZf,s事件_Event_A.csv,879,Event,ChoiceDesc1,,【搁置听筒】获得3选1高级刻印,[Hang Up] Engrave 1 out of 3 Adv. Orisons
Event_7183_ChoiceDesc2,azZg,s事件_Event_A.csv,879,Event,ChoiceDesc2,,【接起电话】获得黄金造物「(RelicConfig.Arg1)」，感染「(Skill.Arg2)」,"[Answer the Phone] Acquire the Golden Relic ""(RelicConfig.Arg1)"", but develop ""(Skill.Arg2)""."
Event_7183_ChoiceDesc3,azZh,s事件_Event_A.csv,879,Event,ChoiceDesc3,,【离开】获得50黑印,[Leave] Acquire 50 Black Sigils
Event_61060_ChoiceDesc1,aykD,s事件_Event_A.csv,882,Event,ChoiceDesc1,,【聆听】获得3选1高级刻印,[Listen] Engrave 1 out of 3 Adv. Orisons
Event_61060_ChoiceDesc2,aykE,s事件_Event_A.csv,882,Event,ChoiceDesc2,,【呼喊】获得黄金造物「(RelicConfig.Arg1)」，感染「(Skill.Arg2)」,"[Shouting] Acquire the Golden Relic ""(RelicConfig.Arg1)"", but develop ""(Skill.Arg2)""."
Event_61060_ChoiceDesc3,aykF,s事件_Event_A.csv,882,Event,ChoiceDesc3,,【离开】获得50黑印,[Leave] Acquire 50 Black Sigils
Event_7081_ChoiceDesc1,azBr,s事件_Event_A.csv,885,Event,ChoiceDesc1,,【我看见了什么】获得白银造物「(RelicConfig.Arg1)」,"[What Did I See] Acquire the Silver Relic ""(RelicConfig.Arg1)"""
Event_7081_ChoiceDesc2,azBs,s事件_Event_A.csv,885,Event,ChoiceDesc2,,【我什么都没看见】获得黄金造物「(RelicConfig.Arg1)」，感染「(Skill.Arg2)」,"[I Saw Nothing] Acquire the Golden Relic ""(RelicConfig.Arg1)"", but develop ""(Skill.Arg2)""."
Event_91497_ChoiceDesc1,byRb,s事件_Event_A.csv,888,Event,ChoiceDesc1,,【我在做梦】获得白银造物「(RelicConfig.Arg1)」,"[I'm Dreaming] Acquire the Silver Relic ""(RelicConfig.Arg1)"""
Event_91497_ChoiceDesc2,byRc,s事件_Event_A.csv,888,Event,ChoiceDesc2,,【这不正常】获得黄金造物「(RelicConfig.Arg1)」，感染「(Skill.Arg2)」,"[This is Not Normal] Acquire the Golden Relic ""(RelicConfig.Arg1)"", but develop ""(Skill.Arg2)""."
Event_50288_ChoiceDesc1,axDP,s事件_Event_A.csv,891,Event,ChoiceDesc1,,【他还会来】获得白银造物「(RelicConfig.Arg1)」,"[He'll Be Back] Acquire the Silver Relic ""(RelicConfig.Arg1)"""
Event_50288_ChoiceDesc2,axDQ,s事件_Event_A.csv,891,Event,ChoiceDesc2,,【他不会来了】获得黄金造物「(RelicConfig.Arg1)」，感染「(Skill.Arg2)」,"[He Won't Come] Acquire the Golden Relic ""(RelicConfig.Arg1)"", but develop ""(Skill.Arg2)""."
Event_59657_ChoiceDesc1,ayib,s事件_Event_A.csv,894,Event,ChoiceDesc1,,【呼唤】获得白银造物「(RelicConfig.Arg1)」,"[Calling] Acquire the Silver Relic ""(RelicConfig.Arg1)"""
Event_59657_ChoiceDesc2,ayic,s事件_Event_A.csv,894,Event,ChoiceDesc2,,【触碰】获得黄金造物「(RelicConfig.Arg1)」，感染「(Skill.Arg2)」,"[Touch] Acquire the Golden Relic ""(RelicConfig.Arg1)"", but develop ""(Skill.Arg2)""."
Event_7395_ChoiceDesc1,aAVr,s事件_Event_A.csv,897,Event,ChoiceDesc1,,【我又不在水面上】随机1个白银造物升级为黄金造物「(RelicConfig.Arg1)」,"[I'm Not on Water] Upgrade a random Silver Relic into the Golden Relic ""(RelicConfig.Arg1)"""
Event_7395_ChoiceDesc2,aAVs,s事件_Event_A.csv,897,Event,ChoiceDesc2,,【低头查看】获得白银造物「(RelicConfig.Arg1)」，感染「(Skill.Arg2)」,"[Look Down] Acquire the Silver Relic ""(RelicConfig.Arg1)"", but develop ""(Skill.Arg2)""."
Event_7395_ChoiceDesc3,aAVt,s事件_Event_A.csv,897,Event,ChoiceDesc3,,【离开】获得25黑印,[Leave] Acquire 25 Black Sigils
Event_7343_ChoiceDesc1,aAJr,s事件_Event_A.csv,900,Event,ChoiceDesc1,,【我又不在水面上】随机1个白银造物升级为黄金造物「(RelicConfig.Arg1)」,"[I'm Not on Water] Upgrade a random Silver Relic into the Golden Relic ""(RelicConfig.Arg1)"""
Event_7343_ChoiceDesc2,aAJs,s事件_Event_A.csv,900,Event,ChoiceDesc2,,【低头查看】获得白银造物「(RelicConfig.Arg1)」，感染「(Skill.Arg2)」,"[Look Down] Acquire the Silver Relic ""(RelicConfig.Arg1)"", but develop ""(Skill.Arg2)""."
Event_7343_ChoiceDesc3,aAJt,s事件_Event_A.csv,900,Event,ChoiceDesc3,,【离开】获得25黑印,[Leave] Acquire 25 Black Sigils
Event_35915_ChoiceDesc1,awGT,s事件_Event_A.csv,903,Event,ChoiceDesc1,,【握住她的手】随机1个白银造物升级为黄金造物「(RelicConfig.Arg1)」,"[Hold Her Hand] Upgrade a random Silver Relic into the Golden Relic ""(RelicConfig.Arg1)"""
Event_35915_ChoiceDesc2,awGU,s事件_Event_A.csv,903,Event,ChoiceDesc2,,【出声关心】获得白银造物「(RelicConfig.Arg1)」，感染「(Skill.Arg2)」,"[Express Concern] Acquire the Silver Relic ""(RelicConfig.Arg1)"", but develop ""(Skill.Arg2)""."
Event_35915_ChoiceDesc3,awGV,s事件_Event_A.csv,903,Event,ChoiceDesc3,,【注视她】获得25黑印,[Gaze at Her] Acquire 25 Black Sigils
Event_50067_ChoiceDesc1,axxD,s事件_Event_A.csv,907,Event,ChoiceDesc1,,【逐一击破】随机1个白银造物升级为黄金造物「(RelicConfig.Arg1)」,"[Break One by One] Upgrade a random Silver Relic into the Golden Relic ""(RelicConfig.Arg1)"""
Event_50067_ChoiceDesc2,axxE,s事件_Event_A.csv,907,Event,ChoiceDesc2,,【包围二人】获得白银造物「(RelicConfig.Arg1)」，感染「(Skill.Arg2)」,"[Surrounding Two] Acquire the Silver Relic ""(RelicConfig.Arg1)"", but develop ""(Skill.Arg2)""."
Event_50067_ChoiceDesc3,axxF,s事件_Event_A.csv,907,Event,ChoiceDesc3,,【偷听谈话】获得25黑印,[Eavesdrop] Acquire 25 Black Sigils
Event_74156_ChoiceDesc1,aBcX,s事件_Event_A.csv,911,Event,ChoiceDesc1,,【拾起】获得3选1白银造物,[Pick Up] Acquire 1 out of 3 Silver Relics
Event_74156_ChoiceDesc2,aBcY,s事件_Event_A.csv,911,Event,ChoiceDesc2,,【回想】获得白银造物「(RelicConfig.Arg1)」「(RelicConfig.Arg2)」，感染两次「(Skill.Arg3)」,"[Recall] Acquire the Silver Relics ""(RelicConfig.Arg1)"" & ""(RelicConfig.Arg2)"", but develop ""(Skill.Arg3)"" twice."
Event_7080_ChoiceDesc1,azBf,s事件_Event_A.csv,914,Event,ChoiceDesc1,,【远望幻影】获得3选1白银造物,[Gaze at Phantasm] Acquire 1 out of 3 Silver Relics
Event_7080_ChoiceDesc2,azBg,s事件_Event_A.csv,914,Event,ChoiceDesc2,,【凑近幻影】获得白银造物「(RelicConfig.Arg1)」「(RelicConfig.Arg2)」，感染两次「(Skill.Arg3)」,"[Near Phantasm] Acquire the Silver Relics ""(RelicConfig.Arg1)"" & ""(RelicConfig.Arg2)"", but develop ""(Skill.Arg3)"" twice."
Event_7442_ChoiceDesc1,aBtr,s事件_Event_A.csv,917,Event,ChoiceDesc1,,【交给她吧】获得3选1白银造物,[Give It to Her] Acquire 1 out of 3 Silver Relics
Event_7442_ChoiceDesc2,aBts,s事件_Event_A.csv,917,Event,ChoiceDesc2,,【有点情况】获得白银造物「(RelicConfig.Arg1)」「(RelicConfig.Arg2)」，感染两次「(Skill.Arg3)」,"[Interesting Situation] Acquire the Silver Relics ""(RelicConfig.Arg1)"" & ""(RelicConfig.Arg2)"", but develop ""(Skill.Arg3)"" twice."
Event_7008_ChoiceDesc1,azkz,s事件_Event_A.csv,920,Event,ChoiceDesc1,,【靠近幻影】获得3选1白银造物,[Approach Phantasm] Acquire 1 out of 3 Silver Relics
Event_7008_ChoiceDesc2,azkA,s事件_Event_A.csv,920,Event,ChoiceDesc2,,【打散幻影】获得白银造物「(RelicConfig.Arg1)」「(RelicConfig.Arg2)」，感染两次「(Skill.Arg3)」,"[Break Phantasm] Acquire the Silver Relics ""(RelicConfig.Arg1)"" & ""(RelicConfig.Arg2)"", but develop ""(Skill.Arg3)"" twice."
Event_36751_ChoiceDesc1,awST,s事件_Event_A.csv,923,Event,ChoiceDesc1,,【拒绝同频】获得3选1白银造物,[Reject the Synchrony] Acquire 1 out of 3 Silver Relics
Event_36751_ChoiceDesc2,awSU,s事件_Event_A.csv,923,Event,ChoiceDesc2,,【加入同频】获得白银造物「(RelicConfig.Arg1)」「(RelicConfig.Arg2)」，感染两次「(Skill.Arg3)」,"[Join the Synchrony] Acquire the Silver Relics ""(RelicConfig.Arg1)"" & ""(RelicConfig.Arg2)"", but develop ""(Skill.Arg3)"" twice."
Event_7607_ChoiceDesc1,aCfv,s事件_Event_A.csv,926,Event,ChoiceDesc1,,【了然于心】获得黄金造物「(RelicConfig.Arg1)」，感染「(Skill.Arg2)」,"[Understanding] Acquire the Golden Relic ""(RelicConfig.Arg1)"", but develop ""(Skill.Arg2)""."
Event_7607_ChoiceDesc2,aCfw,s事件_Event_A.csv,926,Event,ChoiceDesc2,,【一无所知】获得3选1黄金造物，感染「(Skill.Arg1)」,"[Innocence] Acquire 1 out of 3 Golden Relics, but develop the Symptom ""(Skill.Arg1)""."
Event_7607_ChoiceDesc3,aCfx,s事件_Event_A.csv,926,Event,ChoiceDesc3,,【离开】获得白银造物「(RelicConfig.Arg1)」,"[Leave] Acquire the Silver Relic ""(RelicConfig.Arg1)"""
Event_74163_ChoiceDesc1,aBeP,s事件_Event_A.csv,929,Event,ChoiceDesc1,,【绕开幻影】获得黄金造物「(RelicConfig.Arg1)」，感染「(Skill.Arg2)」,"[Avoid Phantasm] Acquire the Golden Relic ""(RelicConfig.Arg1)"", but develop ""(Skill.Arg2)""."
Event_74163_ChoiceDesc2,aBeQ,s事件_Event_A.csv,929,Event,ChoiceDesc2,,【穿过幻影】获得3选1黄金造物，感染「(Skill.Arg1)」,"[Pass Through Phantasm] Acquire 1 out of 3 Golden Relics, but develop the Symptom ""(Skill.Arg1)""."
Event_74163_ChoiceDesc3,aBeR,s事件_Event_A.csv,929,Event,ChoiceDesc3,,【离开】获得白银造物「(RelicConfig.Arg1)」,"[Leave] Acquire the Silver Relic ""(RelicConfig.Arg1)"""
Event_7520_ChoiceDesc1,aBLr,s事件_Event_A.csv,932,Event,ChoiceDesc1,,【驱逐色彩】获得黄金造物「(RelicConfig.Arg1)」，感染「(Skill.Arg2)」,"[Expel Colors] Acquire the Golden Relic ""(RelicConfig.Arg1)"", but develop ""(Skill.Arg2)""."
Event_7520_ChoiceDesc2,aBLs,s事件_Event_A.csv,932,Event,ChoiceDesc2,,【拥抱色彩】获得3选1黄金造物，感染「(Skill.Arg1)」,"[Embrace Colors] Acquire 1 out of 3 Golden Relics, but develop the Symptom ""(Skill.Arg1)""."
Event_7520_ChoiceDesc3,aBLt,s事件_Event_A.csv,932,Event,ChoiceDesc3,,【转身离开】获得白银造物「(RelicConfig.Arg1)」,"[Turn and Leave] Acquire the Silver Relic ""(RelicConfig.Arg1)"""
Event_48228_ChoiceDesc1,axlr,s事件_Event_A.csv,936,Event,ChoiceDesc1,,【答应它】获得黄金造物「(RelicConfig.Arg1)」，感染「(Skill.Arg2)」,"[Agree] Acquire the Golden Relic ""(RelicConfig.Arg1)"", but develop ""(Skill.Arg2)""."
Event_48228_ChoiceDesc2,axls,s事件_Event_A.csv,936,Event,ChoiceDesc2,,【拒绝它】获得3选1黄金造物，感染「(Skill.Arg1)」,"[Reject It] Acquire 1 out of 3 Golden Relics, but develop the Symptom ""(Skill.Arg1)""."
Event_48228_ChoiceDesc3,axlt,s事件_Event_A.csv,936,Event,ChoiceDesc3,,【保持沉默】获得白银造物「(RelicConfig.Arg1)」,"[Stay Silent] Acquire the Silver Relic ""(RelicConfig.Arg1)"""
Event_49948_ChoiceDesc1,axuf,s事件_Event_A.csv,940,Event,ChoiceDesc1,,【金钥匙】获得黄金造物「(RelicConfig.Arg1)」，感染「(Skill.Arg2)」,"[Golden Key] Acquire the Golden Relic ""(RelicConfig.Arg1)"", but develop ""(Skill.Arg2)""."
Event_49948_ChoiceDesc2,axug,s事件_Event_A.csv,940,Event,ChoiceDesc2,,【铁钥匙】获得3选1黄金造物，感染「(Skill.Arg1)」,"[Iron Key] Acquire 1 out of 3 Golden Relics, but develop the Symptom ""(Skill.Arg1)""."
Event_49948_ChoiceDesc3,axuh,s事件_Event_A.csv,940,Event,ChoiceDesc3,,【银钥匙】获得白银造物「(RelicConfig.Arg1)」,"[Silver Key] Acquire the Silver Relic ""(RelicConfig.Arg1)"""
Event_74166_ChoiceDesc1,aBfz,s事件_Event_A.csv,944,Event,ChoiceDesc1,,【招架怪物】选择1个造物变化为黄金造物「(RelicConfig.Arg1)」,"[Parry the Monster] Upgrade a Relic into the Golden Relic ""(RelicConfig.Arg1)"""
Event_74166_ChoiceDesc2,aBfA,s事件_Event_A.csv,944,Event,ChoiceDesc2,,【拾起星辰】获得白银造物「(RelicConfig.Arg1)」，感染「(Skill.Arg2)」,"[Pick Up Stars] Acquire the Silver Relic ""(RelicConfig.Arg1)"", but develop ""(Skill.Arg2)""."
Event_74166_ChoiceDesc3,aBfB,s事件_Event_A.csv,944,Event,ChoiceDesc3,,【无视】获得25黑印,[Ignore] Acquire 25 Black Sigils
Event_7397_ChoiceDesc1,aAVP,s事件_Event_A.csv,947,Event,ChoiceDesc1,,【银月的葬礼】选择1个造物变化为诅咒造物「(RelicConfig.Arg1)」,"[Silver Moon Funeral] Transform a Relic into the Cursed Relic ""(RelicConfig.Arg1)"""
Event_7397_ChoiceDesc2,aAVQ,s事件_Event_A.csv,947,Event,ChoiceDesc2,,【银月的祷告】获得白银造物「(RelicConfig.Arg1)」，感染「(Skill.Arg2)」,"[Silver Moon Prayer] Acquire the Silver Relic ""(RelicConfig.Arg1)"", but develop ""(Skill.Arg2)""."
Event_7397_ChoiceDesc3,aAVR,s事件_Event_A.csv,947,Event,ChoiceDesc3,,【离开】获得25黑印,[Leave] Acquire 25 Black Sigils
Event_59590_ChoiceDesc1,axUT,s事件_Event_A.csv,950,Event,ChoiceDesc1,,【镶嵌】选择1个造物变化为诅咒造物「(RelicConfig.Arg1)」,"[Embed] Transform a Relic into the Cursed Relic ""(RelicConfig.Arg1)"""
Event_59590_ChoiceDesc2,axUU,s事件_Event_A.csv,950,Event,ChoiceDesc2,,【吞下】获得白银造物「(RelicConfig.Arg1)」，感染「(Skill.Arg2)」,"[Swallow] Acquire the Silver Relic ""(RelicConfig.Arg1)"", but develop ""(Skill.Arg2)""."
Event_59590_ChoiceDesc3,axUV,s事件_Event_A.csv,950,Event,ChoiceDesc3,,【收起】获得25黑印,[Store] Acquire 25 Black Sigils
Event_7392_ChoiceDesc1,aAUH,s事件_Event_A.csv,953,Event,ChoiceDesc1,,【端详光辉】选择1个造物变化为诅咒造物「(RelicConfig.Arg1)」,"[Gaze at Radiance] Transform a Relic into the Cursed Relic ""(RelicConfig.Arg1)"""
Event_7392_ChoiceDesc2,aAUI,s事件_Event_A.csv,953,Event,ChoiceDesc2,,【触摸光辉】获得白银造物「(RelicConfig.Arg1)」，感染「(Skill.Arg2)」,"[Touch the Light] Acquire the Silver Relic ""(RelicConfig.Arg1)"", but develop ""(Skill.Arg2)""."
Event_7392_ChoiceDesc3,aAUJ,s事件_Event_A.csv,953,Event,ChoiceDesc3,,【转身离开】获得25黑印,[Turn and Leave] Acquire 25 Black Sigils
Event_40458_ChoiceDesc1,awXL,s事件_Event_A.csv,954,Event,ChoiceDesc1,,【撕掉信件】选择1个造物变化为诅咒造物「(RelicConfig.Arg1)」,"[Tear Letter] Transform a Relic into the Cursed Relic ""(RelicConfig.Arg1)"""
Event_40458_ChoiceDesc2,awXM,s事件_Event_A.csv,954,Event,ChoiceDesc2,,【无视信件】获得白银造物「(RelicConfig.Arg1)」，感染「(Skill.Arg2)」,"[Ignore the Letter] Acquire the Silver Relic ""(RelicConfig.Arg1)"", but develop ""(Skill.Arg2)""."
Event_40458_ChoiceDesc3,awXN,s事件_Event_A.csv,954,Event,ChoiceDesc3,,【回信】获得25黑印,[Reply] Acquire 25 Black Sigils
Event_7590_ChoiceDesc1,aCbz,s事件_Event_A.csv,961,Event,ChoiceDesc1,,【检查胶片】随机升级2张卡牌的刻印效果,[Check the Film] Advance the Orison quality of 2 random cards.
Event_7590_ChoiceDesc2,aCbA,s事件_Event_A.csv,961,Event,ChoiceDesc2,,【检查相机】从3张指令卡中选择1张获得刻印：「(EnchantConfig.Arg1)」,"[Check Camera] Engrave the Orison ""(EnchantConfig.Arg1)"" on 1 of 3 Command cards."
Event_59614_ChoiceDesc1,ayav,s事件_Event_A.csv,964,Event,ChoiceDesc1,,【勇气】随机升级2张卡牌的刻印效果,[Courage] Advance the Orison quality of 2 random cards.
